ID,SMILES,MW,LogP,TPSA,QED,HBA,HBD,Rotatable,Rings,HeavyAtoms,FractionCSP3,Reward,Valid_SMILES
D0232,Cc1cc(F)cc(-c2ccc3c(c2)CC(N2CCC(CCC(=O)CCC(=O)c4ccncc4F)CC2)O3)c1,518.604,6.32062000000001,59.5,0.310375863713219,5,0,9,5,38,0.387096774193548,0.955670177936554,True
D0233,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2cccc3c2CN(CCC(=O)c2ccncc2F)C3=O)CC1,617.653,5.23990000000001,129.64,0.275300045258466,7,1,12,5,45,0.363636363636364,0.96632331609726,True
D0234,Cc1cc(F)cc(-c2cccc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c2)c1,476.567,6.56402000000001,50.27,0.328125638766653,4,0,9,4,35,0.344827586206897,0.977140009403229,True
D0235,Cc1cc(F)cc(-c2cccc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)c2)c1,532.631,6.91332000000001,67.34,0.23712808092749,5,0,12,4,39,0.375,0.977140009403229,True
D0236,CSc1cc2c(cc1N1CCCCC1)C(=O)C(N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C2,607.792,6.11400000000001,87.65,0.199071040791359,8,0,13,5,43,0.558823529411765,0.962829887866974,True
D0237,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2cccc(-[n+]3ccccc3)c2)CC1,446.546,4.72620000000001,54.15,0.352386238389299,4,0,9,4,33,0.333333333333333,0.985841155052185,True
D0238,O=C(CCC(=O)c1ccncc1F)CCc1ccccc1C(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,618.681,5.28880000000001,126.4,0.214807074264066,8,1,16,4,45,0.382352941176471,0.941169917583466,True
D0239,CN(C)C(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,379.432,2.8581,79.81,0.646385369125075,6,0,8,2,27,0.578947368421053,0.992217898368835,True
D0240,CN(C)C(=O)ON1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,435.496,3.2074,96.88,0.49246165764445,7,0,11,2,31,0.590909090909091,0.992217898368835,True
D0241,Cc1ccccc1NC(=O)CON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,455.53,4.12362,88.6,0.512909869400084,6,1,11,3,33,0.44,0.97098708152771,True
D0242,Cc1ccccc1NC(=O)CON1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,511.594,4.47292000000001,105.67,0.373082808769939,7,1,14,3,37,0.464285714285714,0.97098708152771,True
D0243,Cc1ccc(NC(=O)CON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,469.557,4.43204,88.6,0.489939982131567,6,1,11,3,34,0.461538461538462,0.988267362117767,True
D0244,Cc1ccc(NC(=O)CON2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,525.621,4.78134000000001,105.67,0.353909063064144,7,1,14,3,38,0.482758620689655,0.988267362117767,True
D0245,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccc(F)cc2)CC1,429.467,4.6161,79.37,0.621458363454487,4,1,8,3,31,0.391304347826087,0.971722483634949,True
D0246,Cc1cc(F)cc(N2CC(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2=O)c1,483.559,4.49792,70.58,0.491502374977934,5,0,9,4,35,0.481481481481481,0.910176575183868,True
D0247,Cc1cc(F)cc(N2CCN(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2=O)c1,498.574,3.95622,73.82,0.487653032855935,6,0,9,4,36,0.481481481481481,0.985949695110321,True
D0248,CCN(CC)Cc1cc(=O)c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cn1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,760.927,6.34750000000001,125.78,0.120445945305409,11,0,20,5,55,0.547619047619048,0.971742630004883,True
D0249,C[C@@H]1CN(C(=O)N(C)C)C(=O)CN1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,475.565,2.3742,94.13,0.533008515554414,7,0,8,3,34,0.625,0.986688315868378,True
D0250,CSc1cccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,414.546,5.17140000000001,50.27,0.418399630614478,5,0,9,3,29,0.434782608695652,0.990407526493073,True
D0251,CSc1cccc(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,470.61,5.52070000000001,67.34,0.300524617187171,6,0,12,3,33,0.461538461538462,0.990407526493073,True
D0252,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)NN2CCC(C3CCN(CCC(=O)c4ccncc4F)CC3)CC2)CC1,652.787,5.10060000000001,115.81,0.297473412761777,8,1,13,5,47,0.6,0.960939407348633,True
D0253,CN(C)C(=O)NC(=O)CCCCCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,476.593,3.6031,99.68,0.344936378713529,6,1,13,2,34,0.64,0.979826807975769,True
D0254,O=C(CCC(=O)c1ccncc1F)CCC1CCN(CCC(=O)NCc2ccccc2-c2ccncc2F)CC1,548.634,5.15250000000001,92.26,0.297112445675154,6,1,13,4,40,0.387096774193548,0.91924399137497,True
D0255,Cc1cc(F)cc(NC(=O)CSN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,489.588,4.97932000000001,79.37,0.35433058113393,6,1,11,3,34,0.44,0.985968589782715,True
D0256,O=C(CCC(=O)CCC(=O)c1ccncc1F)CCC(=O)CCC1CCN(C(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1,722.83,6.32200000000001,151.75,0.143007571845401,9,0,20,4,52,0.564102564102564,0.962967455387116,True
D0257,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)c2ccncc2F)CC1,415.44,3.6194,80.23,0.615463523985952,5,0,8,3,30,0.409090909090909,0.962967455387116,True
D0258,O=C(CCC(=O)CCC1CCN(C(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1)CCC(=O)c1ccncc1F,666.766,5.97270000000001,134.68,0.18855810499127,8,0,17,4,48,0.555555555555556,0.962967455387116,True
D0259,O=C(CCC(=O)CCC1CCN(C(=O)c2ccncc2F)CC1)CCC(=O)c1ccncc1F,471.504,3.9687,97.3,0.460254186529473,6,0,11,3,34,0.44,0.962967455387116,True
D0260,Cc1cc(F)cc(CC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,442.506,4.46172,67.34,0.537940261351769,4,0,9,3,32,0.44,0.980387687683106,True
D0261,Cc1cc(F)cc(CC(=O)N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,498.57,4.81102,84.41,0.392268831099411,5,0,12,3,36,0.464285714285714,0.980387687683106,True
D0262,Cc1cc(F)cc(-n2nc(C)cc2N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,536.623,5.74044000000001,85.16,0.274558286246059,7,0,12,4,39,0.433333333333333,0.97888994216919,True
D0263,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2=C(c3ccccc3CCc3ccccc3)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)CC1,857.999,7.98370000000001,137.92,0.0635592376561371,10,0,20,7,63,0.4,0.96896106004715,True
D0264,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccccc2C2CCN(c3ccncc3F)CC2)CC1,589.687,5.50800000000001,95.5,0.294941757221553,7,1,11,5,43,0.424242424242424,0.939043581485748,True
D0265,Cn1cc(-c2ccccc2)cc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1=O,475.564,4.8152,72.27,0.415289085670147,6,0,9,4,35,0.357142857142857,0.988817572593689,True
D0266,CN(C)C(=O)NC(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,421.473,2.1407,111.71,0.622281795038197,6,2,8,2,30,0.55,0.982435166835785,True
D0267,Cc1ccc(ON2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,468.569,5.20504000000001,76.57,0.398400261628339,6,0,12,3,34,0.481481481481481,0.993731081485748,True
D0268,CC1CCN(C(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1,417.525,4.0968,70.58,0.626549609636498,4,0,7,3,30,0.652173913043478,0.977387011051178,True
D0269,Cc1cc(F)cc(NC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,443.494,4.92452000000001,79.37,0.58729344264192,4,1,8,3,32,0.416666666666667,0.981870532035828,True
D0270,CON1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,378.444,3.1556,76.57,0.550692844556064,6,0,11,2,27,0.6,0.9776611328125,True
D0271,Cc1cc(F)cc(CCC(=O)ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,472.532,4.78342,76.57,0.438157037702903,6,0,11,3,34,0.461538461538462,0.981607437133789,True
D0272,Cc1cc(F)cc(C(=O)CCC(=O)ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,500.542,4.81372,93.64,0.386067432323759,7,0,12,3,36,0.444444444444444,0.982035160064697,True
D0273,Cc1ccccc1C(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,410.489,4.39372,67.34,0.605393996155258,4,0,8,3,30,0.416666666666667,0.963606834411621,True
D0274,Cc1ccccc1C(=O)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,466.553,4.74302000000001,84.41,0.446646256304939,5,0,11,3,34,0.444444444444444,0.963606834411621,True
D0275,Cc1cc(F)cc(-c2c(C)cc(C)cc2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,504.621,7.18086000000001,50.27,0.289703932310955,4,0,9,4,37,0.387096774193548,0.973349273204804,True
D0276,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)C(c3ccccc3)=C(N3CCC(CCC(=O)c4ccccc4)CC3)C2=O)CC1,678.805,6.31510000000001,107.96,0.144203490013864,8,0,14,6,50,0.4,0.938733696937561,True
D0277,CCN(CC)Cc1cc(=O)oc2cc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)ccc12,577.697,5.74700000000001,100.79,0.1663704203931,8,0,15,4,42,0.484848484848485,0.960646152496338,True
D0278,CN(C)C(=O)NC(=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,434.512,2.4328,99.68,0.568012768591458,6,1,10,2,31,0.590909090909091,0.979924559593201,True
D0279,Cc1cc(F)cc(-c2sc3ncn(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)c(=O)c3c2C)c1,564.658,5.77544000000001,85.16,0.239910389848414,8,0,9,5,40,0.366666666666667,0.981546461582184,True
D0280,CN(C)C(=O)c1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)s1,445.56,4.2128,70.58,0.540885063781136,6,0,9,3,31,0.478260869565217,0.993396282196045,True
D0281,Cc1ccccc1C1=C(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,767.874,6.50692000000001,137.92,0.110497903068835,10,0,17,6,56,0.441860465116279,0.962750971317291,True
D0282,Cc1ccccc1C1=C(N2CCC(CCC(=O)c3ccncc3F)CC2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,711.81,6.15762000000001,120.85,0.143120243887528,9,0,14,6,52,0.425,0.962750971317291,True
D0283,Cc1ccc(N2CCN(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2=O)c(C)c1,494.611,4.12554,73.82,0.488408604307022,6,0,9,4,36,0.5,0.993725836277008,True
D0284,Cc1cc(F)cc(-c2cc(=O)ccn2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,493.554,4.85732000000001,72.27,0.398413674049948,6,0,9,4,36,0.357142857142857,0.973980903625488,True
D0285,Cc1ccc(-c2cccc(C)c2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,486.631,7.04176000000001,50.27,0.304399404646301,4,0,9,4,36,0.387096774193548,0.99409419298172,True
D0286,CSc1ccc2[nH]c3c(=O)n(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)c(=S)[nH]c3c2c1,553.685,5.15679,103.85,0.167700095938635,8,2,9,5,38,0.37037037037037,0.98868715763092,True
D0287,CN(C)C(=O)NC(=O)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,420.485,2.0427,99.68,0.61398938347,6,1,9,2,30,0.571428571428571,0.988751471042633,True
D0288,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccccc2CCC(=O)c2ccccc2)CC1,543.639,6.29250000000001,96.44,0.270835198886754,5,1,12,4,40,0.34375,0.990891635417938,True
D0289,Cc1cc(F)cc(-c2cc(=O)n(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c(N)n2)c1,509.557,3.83452,111.18,0.436499476748434,8,1,9,4,37,0.37037037037037,0.986862659454346,True
D0290,O=C(CCC(=O)CCC1CCN(NC(=O)c2cc(=O)c3ccccc3o2)CC1)CCC(=O)c1ccccc1,516.594,4.5115,113.76,0.352375836447114,7,1,12,4,38,0.366666666666667,0.987293601036072,True
D0291,Cc1cc(F)cc(C(=O)NN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,443.494,4.03742,79.37,0.592075947058807,5,1,9,3,32,0.416666666666667,0.981488585472107,True
D0292,Cc1ccc(-c2cc(=O)ccn2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,489.591,5.02664000000001,72.27,0.394542489646958,6,0,9,4,36,0.379310344827586,0.988526821136475,True
D0293,Cc1cc(F)cc(-c2cc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)ncn2)c1,478.543,5.35402000000001,76.05,0.385866036628573,6,0,9,4,35,0.37037037037037,0.978802084922791,True
D0294,CN(C)C(=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,391.487,2.7232,70.58,0.573738217160133,5,0,10,2,28,0.619047619047619,0.98180502653122,True
D0295,CN(C)C(=O)CCN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,447.551,3.0725,87.65,0.432036039622405,6,0,13,2,32,0.625,0.98180502653122,True
D0296,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)c2ccncc2F)CC1,431.439,3.551,89.46,0.561075962797438,7,0,9,3,31,0.409090909090909,0.973429799079895,True
D0297,Cc1cc(F)cc(NC(=S)NN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,474.577,4.59402,74.33,0.406619174520537,5,2,9,3,33,0.416666666666667,0.983742594718933,True
D0298,Cc1cc(F)cc(C(=O)ON2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,444.478,4.46442,76.57,0.531605523543395,6,0,9,3,32,0.416666666666667,0.989299058914185,True
D0299,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)C(c3ccc4ccccc4c3)=C(N3CCC(CCC(=O)c4ccccc4)CC3)C2=O)CC1,728.865,7.46830000000001,107.96,0.097297349722522,8,0,14,7,54,0.363636363636364,0.986359536647797,True
D0300,Cc1cc(F)cc(C(=O)ON2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,500.542,4.81372,93.64,0.386067432323759,7,0,12,3,36,0.444444444444444,0.989299058914185,True
D0301,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)N2C(=O)c3ccccc3C2=O)CC1,481.48,3.5927,113.95,0.415154733401676,8,0,8,4,35,0.36,0.978219628334045,True
D0302,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)c2ccccc2)CC1,412.461,4.0169,76.57,0.579288144214713,6,0,9,3,30,0.391304347826087,0.980247497558594,True
D0303,O=C(CCC(=O)CCC1CCN(OC(=O)c2ccccc2)CC1)CCC(=O)c1ccncc1F,468.525,4.3662,93.64,0.427184302339044,7,0,12,3,34,0.423076923076923,0.980247497558594,True
D0304,O=C(CCC(=O)CCC1CCN(OCC(=O)Nc2ccccc2)CC1)CCC(=O)c1ccncc1F,497.567,4.1645,105.67,0.390714849965408,7,1,14,3,36,0.444444444444444,0.982162415981293,True
D0305,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OCC(=O)Nc2ccccc2)CC1,441.503,3.8152,88.6,0.533618423919041,6,1,11,3,32,0.416666666666667,0.982162415981293,True
D0306,CN(C)C(=O)c1ccncc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,440.519,3.5463,83.47,0.554795475746429,6,0,9,3,32,0.458333333333333,0.984543859958649,True
D0307,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccccc2CCC(=O)N2CCC(c3ccncc3F)CC2)CC1,645.751,5.46280000000001,112.57,0.245758162572335,7,1,13,5,47,0.444444444444444,0.927682399749756,True
D0308,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccccc2CCC(=O)N2CCC(CCC(=O)c3ccncc3F)CC2)CC1,701.815,5.95830000000001,129.64,0.181366677841136,8,1,16,5,51,0.461538461538462,0.927682399749756,True
D0309,Cc1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1C(=O)N(C)C,453.558,4.45972,70.58,0.524495430552456,5,0,9,3,33,0.461538461538462,0.984544217586517,True
D0310,Cc1cc(F)cc(C(CC(C)C)N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,526.668,6.82912000000001,67.34,0.252511656823162,5,0,14,3,38,0.548387096774194,0.980932116508484,True
D0311,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)CCC2CCN(C(=O)N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2)CC1,749.9,6.64220000000001,137.92,0.164237880151522,8,0,17,5,54,0.609756097560976,0.957179248332977,True
D0312,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)CCC2CCN(N3CCC(CCC(=O)N4CCC(c5ccncc5F)CC4)CC3)CC2)CC1,748.96,6.61120000000001,107.02,0.187556262651021,8,0,15,6,54,0.666666666666667,0.957179248332977,True
D0313,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2cn(-[n+]3ccccc3)ccc2=O)CC1,463.533,3.2101,76.15,0.35985882292523,6,0,9,4,34,0.346153846153846,0.957574367523193,True
D0314,CCC(C)(C(=O)N(C)C)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,475.605,3.8511,87.65,0.402858221656468,6,0,13,2,34,0.653846153846154,0.983933866024017,True
D0315,O=C(CCC(=O)CCC1CCN(OC(=O)C2CCCCC2)CC1)CCC(=O)c1ccncc1F,474.573,4.6327,93.64,0.407686691702761,7,0,12,3,34,0.653846153846154,0.97998708486557,True
D0316,Cc1cc(F)cc(-c2c(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)sc(C)c2C)c1,566.714,7.59166000000001,67.34,0.211364177896569,6,0,12,4,40,0.4375,0.980840981006622,True
D0317,Cc1cc(F)cc(S(=O)(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,464.534,4.08132,84.41,0.5223128324706,5,0,9,3,32,0.434782608695652,0.991995573043823,True
D0318,Cc1cc(F)cc(-n2c3c(c(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)nc2=O)CCC3)c1,534.607,4.93162,85.16,0.362078980715894,7,0,9,5,39,0.433333333333333,0.968564808368683,True
D0319,CN(C)C(=O)NC(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,406.458,2.6361,99.68,0.701944151664939,5,1,7,2,29,0.55,0.976235806941986,True
D0320,CN(C)C(=O)NC(=O)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,462.522,2.9854,116.75,0.534468470430871,6,1,10,2,33,0.565217391304348,0.976235806941986,True
D0321,CN(C)C(=O)CN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,433.524,2.6824,87.65,0.471166400345552,6,0,12,2,31,0.608695652173913,0.987341821193695,True
D0322,CN(C)C(=O)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,377.46,2.3331,70.58,0.617934420457728,5,0,9,2,27,0.6,0.987341821193695,True
D0323,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(CCC(=O)c3ccncc3F)CC2)CC1,569.653,4.7787,112.57,0.366290536736248,7,1,12,4,41,0.533333333333333,0.948898255825043,True
D0324,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1,625.717,5.12800000000001,129.64,0.269937645621542,8,1,15,4,45,0.545454545454545,0.948898255825043,True
D0325,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)NN2CCC(CCC(=O)c3ccncc3F)CC2)CC1,569.653,4.7787,112.57,0.366290536736248,7,1,12,4,41,0.533333333333333,0.948898255825043,True
D0326,O=C(CCC(=O)CCC1CCN(C(=O)NN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1)CCC(=O)c1ccncc1F,681.781,5.47730000000001,146.71,0.202236474825201,9,1,18,4,49,0.555555555555556,0.948898255825043,True
D0327,O=C(CCC(=O)CCC1CCN(NC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1)CCC(=O)c1ccncc1F,681.781,5.47730000000001,146.71,0.202236474825201,9,1,18,4,49,0.555555555555556,0.948898255825043,True
D0328,Cc1cc(F)cc(-c2cc3c(cc2N2CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC2)C(=O)CC3)c1,586.679,7.04222000000001,84.41,0.211735431972006,6,0,12,5,43,0.4,0.978845059871674,True
D0329,CCN(CC)Cc1cc2c(cc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)CC2,563.714,5.76950000000001,87.65,0.254337167960231,7,0,15,4,41,0.545454545454545,0.977061450481415,True
D0330,Cc1ccc(-c2cccc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)c2)c(C)c1,528.668,7.08264000000001,67.34,0.235001381900223,5,0,12,4,39,0.393939393939394,0.98585456609726,True
D0331,CN(C)C(=O)c1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cn1,440.519,3.5463,83.47,0.55479547574643,6,0,9,3,32,0.458333333333333,0.967361867427826,True
D0332,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)c3cccc(-[n+]4ccccc4)c3C2=O)CC1,515.565,3.7328,91.53,0.245058285034305,6,0,9,5,38,0.310344827586207,0.961051344871521,True
D0333,CCN(CCc1ccccc1C)CN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,523.693,5.42472000000001,70.58,0.273581562902679,6,0,16,3,38,0.548387096774194,0.946996212005615,True
D0334,Cc1cc(F)cc(CSN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,446.563,5.54082000000001,50.27,0.35422603914231,5,0,10,3,31,0.458333333333333,0.963156223297119,True
D0335,Cc1ccccc1C(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,425.504,3.89832,79.37,0.616685317719788,5,1,9,3,31,0.416666666666667,0.962607204914093,True
D0336,Cc1ccccc1C(=O)NN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,481.568,4.24762,96.44,0.455535813490045,6,1,12,3,35,0.444444444444444,0.962607204914093,True
D0337,Cc1cc(F)cc(CN(C)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,443.538,4.73942,53.51,0.496710576369193,5,0,10,3,32,0.48,0.988744497299194,True
D0338,Cc1cc(F)cc(CN(C)N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,499.602,5.08872000000001,70.58,0.357782102866388,6,0,13,3,36,0.5,0.988744497299194,True
D0339,O=C(CCC(=O)c1ccncc1F)CCC1CCN(CCCCCC(=O)Nc2ccncc2F)CC1,500.59,4.97810000000001,92.26,0.290630319595852,6,1,14,3,36,0.518518518518519,0.961728632450104,True
D0340,Cc1nc2ccn(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c(=O)c2cc1C(=O)N(C)C,521.593,3.30122,105.47,0.397971969207933,8,0,9,4,38,0.428571428571429,0.991440296173096,True
D0341,Cc1c2c(cc3c1OC(N1CCC([n+]4ccccc4)CC1)C3=O)CN(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)CO2,656.779,4.84622,96.16,0.224365659413918,9,0,10,7,48,0.486486486486487,0.971863090991974,True
D0342,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2=C(c3ccccc3)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)CC1,753.847,6.19850000000001,137.92,0.115797119202616,10,0,17,6,55,0.428571428571429,0.946122527122498,True
D0343,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)C(c3ccc(F)cc3)=C(c3ccc4ccccc4c3)C2=O)CC1,607.657,6.43200000000001,87.65,0.152545234820273,6,0,10,6,45,0.25,0.981353044509888,True
D0344,Cc1cc(F)cc(-c2cccc(C)c2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,490.594,6.87244000000001,50.27,0.307152604267721,4,0,9,4,36,0.366666666666667,0.980663001537323,True
D0345,Cc1cc(F)cc(-c2cccc(C)c2N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,546.658,7.22174000000001,67.34,0.224431633599332,5,0,12,4,40,0.393939393939394,0.980663001537323,True
D0346,Cc1ccccc1CSN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,428.573,5.40172000000001,50.27,0.374473342198138,5,0,10,3,30,0.458333333333333,0.918165802955627,True
D0347,Cc1cc(F)cc(-c2cc(C)c(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)cn2)c1,491.582,6.26744000000001,63.16,0.330362666485432,5,0,9,4,36,0.379310344827586,0.972518920898438,True
D0348,CN(C)C(=O)C(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,407.442,1.7913,96.88,0.478691860760728,7,0,8,2,29,0.55,0.990092813968658,True
D0349,CN(C)C(=O)C(=O)ON1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,463.506,2.1406,113.95,0.36226029980096,8,0,11,2,33,0.565217391304348,0.990092813968658,True
D0350,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)CCC(=O)N2CCCCC2)CC1,459.562,3.5642,87.65,0.499411997578626,5,0,10,3,33,0.64,0.982446312904358,True
D0351,O=C(CCC(=O)CCC1CCN(C(=O)CCC(=O)N2CCCCC2)CC1)CCC(=O)c1ccncc1F,515.626,3.9135,104.72,0.369006378706115,6,0,13,3,37,0.642857142857143,0.982446312904358,True
D0352,O=C(CCC(=O)c1ccncc1F)CCC1CCN(CCCC(=O)N(c2ccncc2F)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1,762.874,6.76590000000001,133.74,0.11370154324273,10,0,20,5,55,0.51219512195122,0.97487336397171,True
